movieId,title,avgVote,releaseYear,genres
51876,Limitless,6.700000,2011,Mystery:Science Fiction:Thriller
51991,Romantics Anonymous,7.100000,2010,Comedy:Drama:Romance
51994,The Deep Blue Sea,4.900000,2011,Drama:Romance
51999,Perfect Sense,6.700000,2011,Drama:Science Fiction:Romance
52015,Stake Land,6.600000,2010,Action:Drama:Horror:Science Fiction:Thriller
52067,Cedar Rapids,6.100000,2011,Comedy
52077,Nothing to Declare,6.000000,2010,Comedy
52264,A Cat in Paris,7.500000,2010,Animation:Comedy
52274,Julia's Eyes,7.300000,2010,Horror:Thriller
52338,Waiting for Forever,6.000000,2010,Drama:Romance
52449,Bad Teacher,5.400000,2011,Comedy
52451,The Three Musketeers,5.700000,2011,Action:Adventure:Comedy:Thriller
52520,Underworld: Awakening,6.000000,2012,Action:Fantasy:Horror
52587,We Are the Night,6.300000,2010,Drama:Fantasy:Horror:Romance
52629,El Infierno,7.800000,2010,Comedy:Crime:Drama
53172,Henry's Crime,6.600000,2010,Action:Comedy:Thriller
53174,Kokowaah,6.800000,2011,Comedy
53182,300: Rise of an Empire,6.300000,2014,Action:War
53319,What a Beautiful Day,6.300000,2011,Comedy
53457,Sarah's Key,7.200000,2010,Drama:War
53487,This Must Be the Place,6.400000,2012,Drama
53567,Thale,5.800000,2012,Horror:Science Fiction
53923,Stranded,6.100000,2010,Action:Horror:War
54054,One for the Money,5.400000,2012,Action:Comedy:Crime:Thriller:Romance
54138,Star Trek Into Darkness,7.500000,2013,Action:Adventure:Science Fiction
54186,Confessions,7.800000,2010,Drama:Mystery:Thriller
54293,Zeitgeist: Moving Forward,8.200000,2011,Documentary
54320,Love,6.300000,2011,Drama:Science Fiction
54445,S.W.A.T.: Firefight,5.600000,2011,Action:Crime:Thriller
54518,Justin Bieber: Never Say Never,4.900000,2011,Documentary:Music:Family
54540,Beverly Hills Chihuahua 2,4.800000,2011,Family
54551,Despicable Me: Banana,7.600000,2010,Animation:Comedy:Family:Short
54553,Despicable Me: Home Makeover,7.400000,2010,Animation:Comedy:Family:Short
54559,Despicable Me: Orientation Day,7.100000,2010,Animation:Comedy:Family:Short
55292,Shaolin,6.800000,2011,Action:Drama
55301,Alvin and the Chipmunks: Chipwrecked,5.500000,2011,Animation:Comedy:Fantasy:Music:Family
55347,Beginners,7.000000,2011,Comedy:Drama:Romance
55420,Another Earth,6.800000,2011,Drama
55465,A Very Harold & Kumar Christmas,6.100000,2011,Comedy
55720,A Better Life,7.300000,2011,Drama
55721,Bridesmaids,6.400000,2011,Comedy:Romance
55725,Win Win,6.900000,2011,Comedy:Drama:Sport
55779,Final Destination 5,5.900000,2011,Horror:Mystery
55787,Water for Elephants,6.400000,2011,Drama:Romance
55846,Blitz,6.200000,2011,Action:Crime:Thriller
56288,Spy Kids: All the Time in the World,5.400000,2011,Action:Comedy:Family
56292,Mission: Impossible - Ghost Protocol,6.400000,2011,Action:Adventure:Thriller
56401,The Music Never Stopped,7.000000,2011,Drama:Indie
56415,A Gang Story,7.500000,2011,Crime:Drama
56590,All Star Superman,7.200000,2011,Action:Adventure:Animation
56780,Atlas Shrugged: Part I,6.000000,2011,Drama:Mystery:Science Fiction:Thriller
56831,The Sunset Limited,7.300000,2011,Drama
56832,Gantz,6.500000,2010,Action:Horror:Science Fiction
56906,Husk,5.100000,2011,Horror:Suspense:Thriller
57089,Hoodwinked Too! Hood VS. Evil,5.100000,2011,Animation:Family
57119,Jumping the Broom,7.500000,2011,Comedy:Romance
57157,Young Adult,5.500000,2011,Comedy:Drama:Romance
57158,The Hobbit: The Desolation of Smaug,7.700000,2013,Fantasy
57165,Wrath of the Titans,5.700000,2012,Action:Adventure:Fantasy
57201,The Lone Ranger,6.100000,2013,Action:Adventure:Western
57212,War Horse,6.800000,2011,Drama:War
57214,Project X,6.600000,2012,Comedy:Crime
57243,The Women on the 6th Floor,6.300000,2010,Comedy
57276,Pina,7.800000,2011,Documentary
57331,The Burma Conspiracy,6.000000,2011,Action:Adventure:Thriller
57361,The Yellow Sea,8.300000,2010,Crime:Drama:Thriller
57431,The Sitter,5.500000,2011,Comedy
57585,Elephant White,5.400000,2011,Action:Thriller
57586,African Cats,7.400000,2011,Adventure:Documentary:Family
57627,A Little Thing Called Love,7.700000,2010,Comedy:Romance
57703,Norwegian Wood,6.500000,2010,Drama:Romance
57800,Ice Age: Continental Drift,6.200000,2012,Adventure:Animation:Comedy:Family
58151,Fright Night,6.200000,2011,Comedy:Horror
58224,Mr. Popper's Penguins,5.900000,2011,Comedy:Family
58232,Chalet Girl,6.000000,2011,Comedy:Drama:Romance
58233,Johnny English Reborn,6.200000,2011,Action:Adventure:Comedy:Crime:Thriller
58235,Little Surfer Girl,7.400000,2011,Drama
58244,Upside Down,6.200000,2012,Drama:Fantasy:Science Fiction:Romance
58423,Puss in Boots,6.200000,2011,Animation
58428,The Innkeepers,5.700000,2011,Horror:Thriller
58492,The Greatest Movie Ever Sold,5.200000,2011,Comedy:Documentary
58496,Senna,7.800000,2011,Documentary:Sport
58547,10 Years,5.300000,2012,Drama
58574,Sherlock Holmes: A Game of Shadows,6.800000,2011,Action:Adventure:Crime:Mystery
58595,Snow White and the Huntsman,5.500000,2012,Adventure:Drama:Fantasy
58626,The Hit List,5.700000,2011,Action:Thriller
58699,Bellflower,6.200000,2011,Action:Drama:Romance:Indie
58767,Sniper: Reloaded,5.400000,2011,Action:Drama:Thriller:War
58857,13 Assassins,7.000000,2010,Action:Adventure:Drama
59108,Tower Heist,5.900000,2011,Action:Comedy
59115,Quarantine 2: Terminal,5.000000,2011,Horror:Mystery:Science Fiction
59117,Torrente 4: Lethal Crisis,5.700000,2011,Action:Comedy:Crime
59118,The Prey,7.400000,2011,Action:Crime:Thriller
59145,The Assault,6.800000,2010,Action:Thriller
59197,Battle of Los Angeles,3.800000,2011,Science Fiction:Thriller
59296,"Love, Wedding, Marriage",4.800000,2011,Comedy:Romance
59421,Bedevilled,7.200000,2010,Crime:Drama:Horror:Thriller
59429,Paranormal Activity 2: Tokyo Night,6.300000,2010,Horror:Thriller
59436,Midnight in Paris,7.000000,2011,Comedy:Fantasy:Romance
59440,Warrior,7.500000,2011,Action:Drama
59468,The Way,7.600000,2010,Adventure:Comedy:Drama
59678,Attack the Block,6.200000,2011,Action:Comedy:Science Fiction
59722,2012: Ice Age,4.800000,2011,Action:Adventure:Science Fiction
59859,Kick-Ass 2,6.600000,2013,Action:Adventure:Crime
59860,Monte Carlo,6.300000,2011,Adventure:Comedy:Romance
59861,Larry Crowne,5.900000,2011,Comedy:Drama:Romance
59883,Age of the Dragons,4.900000,2011,Action:Fantasy:Science Fiction:Thriller
59961,Safe House,6.100000,2012,Action:Crime:Mystery:Thriller
59962,This Means War,5.800000,2012,Action:Comedy:Romance
59963,Dark Tide,4.900000,2012,Adventure:Drama:Suspense:Thriller
59965,Abduction,5.300000,2011,Action:Mystery:Thriller
59967,Looper,6.300000,2012,Action:Science Fiction:Thriller
59968,Our Idiot Brother,5.700000,2011,Comedy:Drama
59981,Legends of Oz: Dorothy's Return,7.900000,2014,Animation:Music:Family
60011,The Bang Bang Club,6.700000,2011,Drama:Romance:Indie
60170,Christopher and His Kind,7.200000,2011,Drama:Romance
60243,A Separation,7.900000,2011,Drama
60281,To the Wonder,6.100000,2012,Drama:Romance
60304,Hansel & Gretel: Witch Hunters,5.600000,2013,Action:Fantasy:Horror
60307,Diary of a Wimpy Kid: Rodrick Rules,6.300000,2011,Comedy:Family
60308,Moneyball,6.800000,2011,Drama
60309,The Conspirator,6.200000,2010,Drama:History
60405,Sharpay's Fabulous Adventure,4.800000,2011,Comedy:Music:Family
60420,Like Crazy,6.800000,2011,Drama:Romance:Indie
60599,Arbitrage,5.800000,2012,Drama:Thriller
60747,Red Dawn,5.500000,2012,Action:Thriller
60803,The Suite Life Movie,6.000000,2011,Adventure:Comedy:Drama:Family
60935,The Thing,6.100000,2011,Horror:Mystery:Science Fiction:Thriller
61012,Silent Hill: Revelation 3D,5.100000,2012,Horror:Mystery:Thriller
61202,Zindagi Na Milegi Dobara,8.400000,2011,Comedy:Drama:Romance
61404,Point Blank,6.900000,2010,Action:Crime:Thriller
61791,Rise of the Planet of the Apes,6.600000,2011,Adventure
61891,Anonymous,6.000000,2011,Drama:History:Mystery:Thriller
61979,Three Steps Above Heaven,7.600000,2010,Drama:Romance
61984,Space Battleship Yamato,6.700000,2010,Science Fiction
62008,Good Deeds,6.800000,2012,Comedy:Drama:Romance
62046,Flypaper,6.600000,2011,Action:Comedy:Romance
62156,De Pernas Pro Ar,6.100000,2010,Comedy
62177,Brave,6.300000,2012,Action:Adventure:Animation:Comedy:Fantasy:Family
62206,30 Minutes or Less,5.700000,2011,Action:Adventure:Comedy
62211,Monsters University,7.000000,2013,Animation:Comedy:Fantasy:Family
62213,Dark Shadows,5.600000,2012,Comedy:Fantasy
62214,Frankenweenie,6.300000,2012,Animation:Comedy:Family
62215,Melancholia,6.800000,2011,Drama:Science Fiction
62564,"Turn Me On, Dammit!",7.200000,2011,Comedy:Drama
62630,The Devil's Double,6.500000,2011,Action:Crime:Drama:Thriller:War
62764,Mirror Mirror,5.400000,2012,Adventure:Comedy:Drama:Fantasy:Science Fiction:Family
62835,Colombiana,6.400000,2011,Action:Crime:Drama:Thriller
62837,Dolphin Tale,6.400000,2011,Drama:Family
62838,New Year's Eve,5.600000,2011,Comedy:Romance
62977,The Lost Bladesman,6.700000,2011,Action:Drama:History:War
63207,Intruders,5.300000,2011,Drama:Horror:Suspense:Thriller
63310,Bullhead,7.700000,2011,Action:Crime:Drama:Thriller
63311,The Skin I Live In,6.900000,2011,Drama:Horror:Mystery:Thriller
63492,What's Your Number?,6.200000,2011,Comedy:Romance
63493,The Ledge,5.100000,2011,Drama:Thriller
63578,The Trip,7.500000,2010,Comedy:Drama:Indie:Foreign
63686,Thor: Tales of Asgard,6.700000,2011,Action:Adventure:Animation
63710,Honey 2,5.800000,2011,Drama:Music:Romance
63831,The Kid with a Bike,8.000000,2011,Drama
64328,The Muppets,6.300000,2011,Comedy:Musical:Family
64586,Sleeping Beauty,5.000000,2011,Drama:Romance
64635,Total Recall,5.700000,2012,Action:Adventure:Science Fiction:Thriller
64639,Straw Dogs,5.800000,2011,Thriller
64678,The Art of Getting By,6.600000,2011,Drama:Romance
64682,The Great Gatsby,7.100000,2013,Drama:Romance
64685,Extremely Loud & Incredibly Close,6.800000,2011,Drama
64686,47 Ronin,6.100000,2013,Action:Adventure:Fantasy
64688,21 Jump Street,6.300000,2012,Action:Comedy:Crime
64689,Killing Them Softly,5.600000,2012,Crime:Thriller
64690,Drive,6.800000,2011,Action:Crime:Drama:Thriller
64720,Take Shelter,7.300000,2011,Drama:Thriller
64807,Grudge Match,6.400000,2013,Comedy:Sport
64956,Inception: The Cobol Job,6.900000,2010,Action:Animation:Science Fiction:Thriller
65034,Too Big to Fail,7.000000,2011,Drama
65055,Shark Night,5.600000,2011,Horror:Thriller
65057,The Descendants,6.400000,2011,Comedy:Drama
65086,The Woman in Black,6.200000,2012,Drama:Horror:Thriller
65218,Lemonade Mouth,6.500000,2011,Musical:Family
65229,Tomboy,7.800000,2011,Drama
65291,Green Lantern: Emerald Knights,6.500000,2011,Action:Adventure:Animation:Science Fiction:Family
65599,The Woman,6.600000,2011,Crime:Drama:Horror:Thriller
65650,The Good Doctor,4.800000,2011,Drama:Thriller
65754,The Girl with the Dragon Tattoo,6.600000,2011,Crime:Drama:Mystery:Thriller
65759,Happy Feet Two,6.000000,2011,Animation
65760,The Whistleblower,7.100000,2010,Crime:Drama:Thriller
65762,Swinging With the Finkels,4.300000,2011,Comedy:Romance
65851,Jackass 3.5,6.500000,2011,Action:Comedy:Documentary
66118,Case Départ,5.500000,2011,Comedy
66125,Red Dog,7.600000,2011,Action:Comedy:Drama:Thriller:Family
66129,Les Tuche,5.400000,2011,Comedy
66150,Life in a Day,6.800000,2011,Documentary:Drama
66195,The Perfect Host,6.100000,2010,Comedy:Crime:Thriller
67109,Delhi Belly,7.500000,2011,Action:Comedy:Foreign
67660,Think Like a Man,6.700000,2012,Comedy:Romance
67675,Glee: The Concert Movie,5.300000,2011,Documentary:Music:Family
67748,Snowtown,7.000000,2011,Crime:Drama:Horror:Thriller
67884,Chinese Take-Out,7.700000,2012,Comedy
67913,The Guard,6.800000,2011,Action:Comedy:Crime:Thriller
68179,Escape from Planet Earth,5.900000,2013,Adventure:Animation:Comedy:Science Fiction:Family
68450,The Art of Flight,8.600000,2011,Documentary:Sports Film
68684,Detention,6.800000,2012,Comedy:Horror:Science Fiction
68718,Django Unchained,7.300000,2012,Drama:Western
68721,Iron Man 3,6.800000,2013,Action:Adventure:Science Fiction
68722,The Master,6.800000,2012,Drama
68724,Elysium,6.700000,2013,Action:Drama:Science Fiction:Thriller
68726,Pacific Rim,6.700000,2013,Action:Adventure:Science Fiction
68727,Trance,6.300000,2013,Crime:Drama:Mystery:Thriller
68728,Oz: The Great and Powerful,5.600000,2013,Adventure:Fantasy:Family
68734,Argo,6.700000,2012,Drama:Thriller
68812,The Iceman,6.500000,2012,Crime:Drama:Thriller
68817,Footloose,5.900000,2011,Comedy:Drama:Music:Romance
68818,Blackthorn,7.600000,2011,Action:Adventure:Western
69668,Dream House,5.700000,2011,Drama:Horror:Mystery:Thriller
69735,Batman: Year One,7.300000,2011,Action:Adventure:Animation:Crime:Science Fiction
69778,A Good Old Fashioned Orgy,6.100000,2011,Comedy
69798,The Inbetweeners Movie,6.100000,2011,Comedy
69938,Trap.com,5.200000,2011,Comedy:Romance
70006,Never Back Down 2: The Beatdown,6.600000,2011,Action:Drama:Sport
70008,Tactical Force,5.500000,2011,Action:Thriller
70057,Dragon,7.600000,2011,Action:Drama:Thriller
70074,Bullet to the Head,5.100000,2013,Action:Crime:Thriller
70160,The Hunger Games,6.400000,2012,Adventure
70196,The Veteran,6.100000,2011,Action:Thriller
70435,Haywire,5.600000,2011,Thriller
70436,The Raven,6.100000,2012,Thriller
70577,Faces in the Crowd,6.600000,2011,Crime:Drama:Mystery:Thriller
70578,Trespass,5.700000,2011,Crime:Drama:Thriller
70586,Setup,5.100000,2011,Action:Crime:Drama:Thriller
70590,Singham,7.500000,2011,Action:Crime:Drama
70667,Kon-Tiki,7.000000,2012,Adventure:History
70670,Headhunters,7.300000,2011,Crime:Thriller
70695,Dirty Girl,6.700000,2010,Comedy:Drama
70703,The Captains,5.700000,2011,Documentary:Science Fiction
70706,Very Good Girls,6.700000,2013,Drama
70793,Le grand soir,6.400000,2012,Comedy
70821,Cyberbully,6.700000,2011,Drama:Family
70868,I Don't Know How She Does It,5.600000,2011,Comedy
70954,The Hunter,6.800000,2011,Adventure:Drama:Thriller
70981,Prometheus,6.100000,2012,Adventure:Mystery:Science Fiction
71157,Polisse,7.500000,2011,Drama
71254,Arena,5.100000,2011,Action:Science Fiction:Thriller
71325,With Every Heartbeat,7.300000,2011,Drama:Romance
71469,The Darkest Hour,4.900000,2011,Action:Horror:Science Fiction:Thriller
71552,American Reunion,5.900000,2012,Comedy
71668,Piranha 3DD,4.900000,2012,Comedy:Horror:Thriller
71670,Hostel: Part III,4.700000,2011,Horror
71672,Wrong Turn 4: Bloody Beginnings,5.200000,2011,Horror:Thriller
71676,Ghost Rider: Spirit of Vengeance,4.800000,2011,Action:Fantasy:Thriller
71677,Assassination Games,6.100000,2011,Action
71679,Resident Evil: Retribution,5.600000,2012,Action:Horror:Science Fiction
71688,The Iron Lady,6.200000,2011,Drama:History
71689,Phineas and Ferb the Movie: Across the 2nd Dimension,6.900000,2011,Animation:Comedy:Family
71859,We Need to Talk About Kevin,6.900000,2011,Drama:Thriller
71864,The Odd Life of Timothy Green,6.200000,2012,Comedy:Drama:Fantasy:Family
71880,Jack and Jill,4.400000,2011,Comedy
72105,Ted,6.200000,2012,Comedy:Fantasy
72113,Carnage,7.000000,2011,Comedy:Drama
72190,World War Z,6.800000,2013,Action:Drama:Horror:Science Fiction:Thriller
72197,The Pirates! In an Adventure with Scientists!,6.300000,2012,Adventure:Animation:Comedy:Family
72207,The Five-Year Engagement,5.700000,2012,Comedy:Romance
72213,Courageous,7.700000,2011,Drama
72331,Abraham Lincoln: Vampire Hunter,5.500000,2012,Action:Fantasy:Horror
72334,DisneyNature Chimpanzee,6.800000,2012,Documentary:Family
72358,A Thousand Words,5.800000,2012,Comedy:Drama
72359,Peeples,6.400000,2013,Comedy
72387,Safe,6.200000,2012,Action:Crime:Thriller
72431,Red Tails,6.400000,2012,Action:Adventure:Drama:History:War
72432,Puncture,6.400000,2011,Drama:Mystery
72477,Texas Killing Fields,6.000000,2011,Crime:Drama:Mystery:Thriller
72525,Syrup,5.600000,2013,Comedy:Drama
72545,Journey 2: The Mysterious Island,5.800000,2012,Action:Adventure:Science Fiction
72559,G.I. Joe: Retaliation,5.400000,2013,Action:Adventure:Science Fiction:Thriller
72570,The Vow,6.300000,2012,Drama:Romance
72571,Paranormal Activity 3,6.300000,2011,Horror
72660,I Don't Want to Go Back Alone,9.200000,2010,Drama:Romance:Short
72710,The Host,5.800000,2013,Action:Adventure:Science Fiction:Thriller:Romance
72890,Girl Most Likely,5.800000,2012,Comedy
72912,Carjacked,5.600000,2011,Action:Thriller
72976,Lincoln,6.500000,2012,Drama:War
73108,Teen Spirit,4.200000,2011,Comedy:Family
73262,Hell,5.400000,2011,Horror:Science Fiction:Thriller
73358,Page Eight,6.400000,2011,Drama:Thriller
73454,X,6.500000,2011,Action:Thriller:Romance
73456,Barbie: Princess Charm School,5.100000,2011,Animation:Fantasy:Family
73499,The Double,6.100000,2011,Action:Crime:Drama:Mystery:Thriller
73532,Le Havre,6.100000,2011,Comedy:Drama
73567,Killer Joe,6.200000,2012,Comedy:Drama:Thriller
73723,The Lorax,6.200000,2012,Animation:Family
73770,What A Man,5.800000,2011,Comedy:Romance
73861,A Serbian Film,6.000000,2010,Crime:Horror:Thriller
73873,Albert Nobbs,6.500000,2011,Drama
73935,Vamps,4.800000,2012,Comedy:Horror:Romance
73936,Retreat,5.800000,2011,Thriller
73937,The Big Year,5.600000,2011,Comedy
74018,A Cinderella Story: Once Upon a Song,6.900000,2011,Comedy:Romance:Family
74135,Gantz: Perfect Answer,6.900000,2011,Action:Mystery:Science Fiction
74306,God Bless America,7.000000,2011,Comedy:Drama
74308,Detachment,7.600000,2011,Drama
74387,Goon,6.000000,2011,Comedy:Sport
74461,Knights of Badassdom,6.300000,2014,Adventure:Comedy:Fantasy:Horror
74465,We Bought a Zoo,6.300000,2011,Comedy:Drama:Family
74471,The Dead,5.800000,2010,Action:Horror:Science Fiction:Thriller
74505,Lovely Molly,5.000000,2012,Horror:Thriller
74510,Kevin Hart: Laugh at My Pain,7.400000,2011,Comedy:Documentary
74513,Special Forces,6.600000,2011,Action:Drama:War
74523,Born To Race,5.600000,2011,Action
74534,The Best Exotic Marigold Hotel,6.600000,2011,Comedy:Drama
74536,The Son of No One,4.500000,2011,Crime:Drama:Thriller
74643,The Artist,7.100000,2011,Comedy:Drama:Romance
74725,Kill List,5.800000,2011,Crime:Horror:Thriller
74726,Juan of the Dead,6.500000,2011,Comedy:Horror
74842,Legend of the Millennium Dragon,7.400000,2011,Adventure:Animation:Fantasy:Science Fiction
74945,War of the Buttons,6.100000,2011,Adventure:Family
74997,The Human Centipede 2 (Full Sequence),4.900000,2011,Crime:Drama:Horror
74998,Seeking Justice,6.100000,2011,Action:Drama:Thriller
75174,The Grey,6.200000,2011,Action:Drama:Thriller
75198,Bienvenue à bord,5.900000,2011,Comedy
75204,Imaginaerum,6.700000,2012,Drama:Fantasy:Musical
75233,"Oslo, August 31st",7.300000,2011,Drama
75258,Secret of the Wings,6.400000,2012,Adventure:Animation:Fantasy:Family
75301,Being Elmo: A Puppeteer's Journey,7.500000,2011,Documentary:Family
75612,Oblivion,6.100000,2013,Action:Adventure:Mystery:Science Fiction
75622,Rampart,5.500000,2011,Action:Crime:Drama:Thriller
75624,Naruto Shippuden the Movie: Blood Prison,8.000000,2011,Action:Animation:Comedy
75629,Evangelion: 3.0 You Can (Not) Redo,7.600000,2012,Action:Animation:Drama:Science Fiction
75638,Red Lights,6.100000,2012,Drama:Horror:Mystery:Thriller
75656,Now You See Me,7.200000,2013,Crime:Thriller
75674,Act of Valor,6.200000,2012,Action:Thriller:War
75735,Zombie Apocalypse,3.700000,2011,Action:Horror:Science Fiction
75736,Catch .44,5.400000,2011,Action:Drama:Thriller
75761,John Dies at the End,6.000000,2012,Comedy:Horror
75780,Jack Reacher,6.000000,2012,Crime:Drama:Thriller
75802,Hysteria,6.400000,2011,Comedy:Romance
75900,My Week with Marilyn,6.800000,2011,Drama
75948,The Sorcerer and the White Snake,6.100000,2011,Action:Fantasy
75969,Men in the City 2,6.500000,2011,Comedy
76025,Shame,6.900000,2011,Drama
76122,Marvel One-Shot: The Consultant,6.900000,2011,Action:Adventure:Fantasy:Science Fiction
76163,The Expendables 2,5.900000,2012,Action:Adventure:Thriller
76170,The Wolverine,6.400000,2013,Action:Adventure:Fantasy:Science Fiction
76203,12 Years a Slave,8.000000,2013,Drama:History
76285,Percy Jackson: Sea of Monsters,6.200000,2013,Adventure:Fantasy:Family
76338,Thor: The Dark World,7.100000,2013,Action:Adventure:Fantasy
76451,Come As You Are,6.700000,2011,Comedy:Drama
76487,The Devil Inside,5.000000,2012,Horror:Thriller
76489,The Three Stooges,5.300000,2012,Comedy
76492,Hotel Transylvania,6.500000,2012,Animation:Comedy:Fantasy:Family
76493,The Dictator,5.800000,2012,Comedy
76494,What to Expect When You're Expecting,5.800000,2012,Comedy:Drama:Romance
76535,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,7.500000,2011,Fantasy:Science Fiction:Short
76543,Tyrannosaur,7.500000,2011,Drama:Romance
76544,Man of Tai Chi,5.800000,2013,Action:Drama
76589,Justice League: Doom,7.000000,2012,Action:Animation:Thriller
76617,Texas Chainsaw 3D,5.500000,2013,Horror:Thriller
76640,The Last Stand,5.600000,2013,Action:Crime:Thriller
76649,Pompeii,5.400000,2014,Action:Adventure:Drama:History:Romance
76696,Sidewalls,7.100000,2011,Drama:Romance
76726,Chronicle,6.100000,2012,Drama:Science Fiction:Thriller
76758,The Flowers of War,7.300000,2011,Drama:History:War
77016,End of Watch,6.800000,2012,Crime:Drama:Thriller
77117,Sunny,8.500000,2011,Drama
77174,ParaNorman,6.500000,2012,Adventure:Animation:Comedy
77221,Black Gold,6.300000,2011,Adventure:Drama
77234,The Numbers Station,5.600000,2013,Action:Thriller
77338,Intouchables,7.900000,2011,Comedy:Drama
77459,A Monster in Paris,7.000000,2011,Adventure:Animation:Comedy:Music
77462,A Happy Event,6.200000,2011,Comedy:Drama
77495,Sleep Tight,7.500000,2011,Thriller
77561,EVA,7.300000,2011,Drama:Fantasy:Science Fiction:Romance
77663,Killing Season,5.300000,2013,Action:Thriller
77805,Lovelace,6.100000,2013,Drama
77866,Contraband,6.100000,2012,Action:Crime:Drama:Thriller
77875,Playing for Keeps,5.700000,2012,Comedy:Romance
77877,The Lucky One,6.500000,2012,Drama:Romance
77878,The Lady,7.500000,2011,Drama
77879,The Reunion,6.100000,2011,Action:Comedy:Drama:Thriller
77883,The Possession,5.800000,2012,Horror:Thriller
77887,Hawaiian Vacation,6.500000,2011,Adventure:Animation:Comedy:Fantasy:Family:Short
77930,Magic Mike,5.500000,2012,Comedy:Drama
77931,The Smurfs 2,5.800000,2013,Animation:Comedy:Fantasy:Family
77941,I soliti idioti,4.900000,2011,Comedy
77948,The Cold Light of Day,5.100000,2012,Action:Thriller
77949,The Awakening,6.300000,2011,Drama:Horror:Thriller
77950,Turbo,6.100000,2013,Animation:Family
77951,Walking With Dinosaurs,5.800000,2013,Adventure:Animation:Family
77953,The Campaign,5.600000,2012,Comedy
77987,Only God Forgives,5.200000,2013,Crime:Drama:Thriller
78049,The Scorpion King 3: Battle for Redemption,5.000000,2012,Adventure
78215,Into the White,6.500000,2012,Drama
78383,Nurse 3-D,5.400000,2014,Horror:Thriller
78476,My Worst Nightmare,5.900000,2011,Comedy
78480,Monsieur Lazhar,6.200000,2011,Comedy:Drama
78571,Being Flynn,5.600000,2012,Drama
78604,Michael,7.800000,2011,Drama
78698,Big Miracle,6.600000,2012,Adventure:Drama:Romance
79108,Starbuck,7.100000,2011,Comedy
79120,Weekend,7.900000,2011,Drama:Romance:Foreign
79218,Ice Age: A Mammoth Christmas,6.800000,2011,Animation:Holiday:Family:Short
79316,Devil's Due,5.600000,2014,Horror
79433,Ronal the Barbarian,6.300000,2011,Adventure:Animation:Fantasy
79464,Rockstar,8.000000,2011,Drama:Music:Romance:Foreign
79548,Gone,5.600000,2012,Drama:Thriller
79553,The Front Line,7.300000,2011,Action:Drama:War
79628,TT3D: Closer to the Edge,8.800000,2011,Documentary
79694,The Apparition,4.500000,2012,Horror:Thriller
79697,Butter,6.200000,2011,Comedy
79707,Children Who Chase Lost Voices,7.800000,2011,Animation:Drama
79824,Love is Not Blind,6.100000,2011,Comedy:Drama:Romance
79931,Adele: Live at the Royal Albert Hall,7.600000,2011,Music
80015,Hollywoo,5.400000,2011,Comedy
80035,The Watch,5.200000,2012,Comedy:Science Fiction
80038,Friends with Kids,6.000000,2012,Comedy:Romance
80125,Woman in Love,6.500000,2011,Comedy
80184,The Hidden Face,7.800000,2011,Mystery:Thriller
80188,Boy Wonder,5.800000,2010,Action:Crime:Drama:Thriller
80215,Indie Game: The Movie,7.200000,2012,Documentary
80271,LOL,6.000000,2012,Comedy:Drama:Romance
80274,Ender's Game,6.900000,2013,Action:Adventure:Science Fiction
80278,The Impossible,6.700000,2012,Disaster:Drama:History:Thriller
80280,[REC] 3: Genesis,4.800000,2012,Horror
80304,Casa De Mi Padre,6.600000,2012,Comedy:Western
80321,Madagascar 3: Europe's Most Wanted,6.300000,2012,Animation
80379,Louis C.K.: Live at the Beacon Theater,8.400000,2011,Comedy
80384,Breaking Wind,4.500000,2012,Comedy:Horror
80389,Get the Gringo,6.000000,2012,Action:Crime:Drama:Thriller
80410,In the Name of the King 2: Two Worlds,4.500000,2011,Action:Adventure:Drama:Fantasy
80585,Rock of Ages,5.600000,2012,Comedy:Drama:Musical:Romance
80591,W.E.,6.300000,2012,Drama:Romance
80767,Jiro Dreams of Sushi,7.600000,2011,Documentary
81003,Kung Fu Panda: Secrets of the Masters,6.200000,2011,Animation:Family:Short
81005,Jack the Giant Slayer,5.500000,2013,Adventure:Drama:Fantasy
81025,Salmon Fishing in the Yemen,6.400000,2011,Drama:Romance
81188,Rise of the Guardians,6.600000,2012,Animation
81250,Geek Charming,5.700000,2011,Comedy:Drama:Family:TV Movie
81342,Delicacy,7.600000,2011,Comedy:Drama:Romance
81390,A Lonely Place to Die,6.300000,2011,Action:Adventure:Crime:Thriller
81446,The Baytown Outlaws,6.100000,2012,Action:Comedy:Crime
81481,Silenced,8.400000,2011,Drama
81796,Lockout,5.900000,2012,Action:Science Fiction:Thriller
81836,To Rome with Love,5.700000,2012,Comedy
81870,The Flying Swords of Dragon Gate,6.300000,2011,Action:Adventure
82390,The Paperboy,5.100000,2012,Thriller
82424,Small Fry,6.600000,2011,Adventure:Animation:Comedy:Fantasy:Family:Short
82450,Hamilton - In the Interest of the Nation,6.600000,2012,Action:Drama:Thriller
82485,Transit,5.400000,2012,Action:Crime:Drama:Thriller
82505,House at the End of the Street,5.800000,2012,Horror:Thriller
82507,Sinister,6.400000,2012,Horror:Mystery:Thriller
82525,Savages,5.900000,2012,Crime:Drama:Thriller
82532,"Jeff, Who Lives at Home",5.700000,2011,Comedy:Drama
82633,Lawless,6.400000,2012,Crime:Drama
82650,Diary of a Wimpy Kid: Dog Days,5.800000,2012,Comedy:Family
