username,movieId,Interests,title,genres
@dchandler_1208,174316,Movies|Health and wellness|Music|Food and dining|Beauty,A Case of You,Comedy:Romance
@dchandler_1208,45243,Movies|Health and wellness|Music|Food and dining|Beauty,The Hangover Part II,Comedy
@dchandler_1208,153795,Movies|Health and wellness|Music|Food and dining|Beauty,Straight A's,Comedy:Drama
@dchandler_1208,38317,Movies|Health and wellness|Music|Food and dining|Beauty,Zookeeper,Comedy:Romance:Family
@dchandler_1208,127846,Movies|Health and wellness|Music|Food and dining|Beauty,A Hijacking,Drama:Thriller
@jprice_1210,101267,Fashion|Health and wellness|Movies|Politics,Katy Perry: Part of Me,Documentary:Music
@jprice_1210,215211,Fashion|Health and wellness|Movies|Politics,Grace of Monaco,Drama:Romance
@jprice_1210,60170,Fashion|Health and wellness|Movies|Politics,Christopher and His Kind,Drama:Romance
@jprice_1210,71672,Fashion|Health and wellness|Movies|Politics,Wrong Turn 4: Bloody Beginnings,Horror:Thriller
@jprice_1210,177221,Fashion|Health and wellness|Movies|Politics,The Battery,Drama:Horror
@jprice_1210,169020,Fashion|Health and wellness|Movies|Politics,Vive la France,Comedy
@lflott_1212,127867,Food and dining|Outdoor activities|Finance and investments|Movies,The Brass Teapot,Comedy:Fantasy:Thriller
@lflott_1212,137968,Food and dining|Outdoor activities|Finance and investments|Movies,Drift,Drama:Sport
@lflott_1212,38778,Food and dining|Outdoor activities|Finance and investments|Movies,Dinner for Schmucks,Comedy
@lflott_1212,39691,Food and dining|Outdoor activities|Finance and investments|Movies,Cats & Dogs: The Revenge of Kitty Galore,Comedy:Family
@lflott_1212,198663,Food and dining|Outdoor activities|Finance and investments|Movies,The Maze Runner,Action:Mystery:Science Fiction:Thriller
@lflott_1212,45094,Food and dining|Outdoor activities|Finance and investments|Movies,Conviction,Drama
@oramirez_1215,75622,Politics|Art|Business and entrepreneurship|Science|Movies,Rampart,Action:Crime:Drama:Thriller
@oramirez_1215,199584,Politics|Art|Business and entrepreneurship|Science|Movies,"Secretly, Greatly",Action:Comedy:Drama
@oramirez_1215,50456,Politics|Art|Business and entrepreneurship|Science|Movies,Hanna,Action:Adventure:Thriller
@oramirez_1215,45162,Politics|Art|Business and entrepreneurship|Science|Movies,Superman/Batman: Apocalypse,Action:Adventure:Animation:Science Fiction
@oramirez_1215,158011,Politics|Art|Business and entrepreneurship|Science|Movies,The Call,Thriller
@pgirouard_1219,159154,Technology|Books|Cars and automobiles|Movies|Sports,We Steal Secrets: The Story of WikiLeaks,Documentary
@pgirouard_1219,31007,Technology|Books|Cars and automobiles|Movies|Sports,Welcome to the Rileys,Drama:Indie
@pgirouard_1219,75656,Technology|Books|Cars and automobiles|Movies|Sports,Now You See Me,Crime:Thriller
@pgirouard_1219,114606,Technology|Books|Cars and automobiles|Movies|Sports,Cockneys vs Zombies,Comedy:Horror
@pgirouard_1219,140818,Technology|Books|Cars and automobiles|Movies|Sports,Ragnarok,Action:Adventure
@pgirouard_1219,255913,Technology|Books|Cars and automobiles|Movies|Sports,Situation Amoureuse : C'est Compliqué,Comedy
@jcianflone_1245,99367,Movies,Date and Switch,Comedy
@jcianflone_1245,41201,Movies,The Illusionist,Animation:Drama
@jcianflone_1245,193893,Movies,Let's Be Cops,Comedy
@jcianflone_1245,115276,Movies,Pusher,Thriller
@jcianflone_1245,23742,Movies,Cop Out,Action:Comedy:Crime
@jcianflone_1245,133790,Movies,Clear History,Comedy
@jcianflone_1245,159014,Movies,20 Feet from Stardom,Documentary:Music
@ksneed_1246,35428,Outdoor activities|Business and entrepreneurship|Movies,What Men Talk About,Comedy
@ksneed_1246,78476,Outdoor activities|Business and entrepreneurship|Movies,My Worst Nightmare,Comedy
@ksneed_1246,180948,Outdoor activities|Business and entrepreneurship|Movies,Vehicle 19,Thriller
@ksneed_1246,85435,Outdoor activities|Business and entrepreneurship|Movies,A Few Best Men,Comedy
@ksneed_1246,121642,Outdoor activities|Business and entrepreneurship|Movies,Twice Born,Drama:Romance:War
@ksneed_1246,157820,Outdoor activities|Business and entrepreneurship|Movies,Mood Indigo,Drama:Fantasy
@rclark_1248,119892,Business and entrepreneurship|Movies,The Monkey King,Action:Adventure:Family
@mmoore_1253,38365,Finance and investments|Movies|Photography|Parenting and family|Fitness,Grown Ups,Comedy
@mmoore_1253,49021,Finance and investments|Movies|Photography|Parenting and family|Fitness,Killer Elite,Action:Adventure:Thriller
@mmoore_1253,127918,Finance and investments|Movies|Photography|Parenting and family|Fitness,The Gatekeepers,Documentary
@cpurser_1263,144340,Gaming|Pets|Movies|Food and dining|Travel,Admission,Comedy:Drama:Romance
@cpurser_1263,27581,Gaming|Pets|Movies|Food and dining|Travel,The Other Guys,Action:Comedy:Crime
@cpurser_1263,77875,Gaming|Pets|Movies|Food and dining|Travel,Playing for Keeps,Comedy:Romance
@cpurser_1263,126963,Gaming|Pets|Movies|Food and dining|Travel,Dragon Ball Z: Battle of Gods,Action:Animation
@cpurser_1263,212716,Gaming|Pets|Movies|Food and dining|Travel,What If,Comedy:Drama:Romance
@dgrinder_1272,74510,Movies|Politics|Food and dining|Parenting and family,Kevin Hart: Laugh at My Pain,Comedy:Documentary
@ewatts_1278,109491,Beauty|Movies|Food and dining,Beautiful Creatures,Drama:Fantasy:Romance
@ewatts_1278,82992,Beauty|Movies|Food and dining,Fast & Furious 6,Action:Crime:Thriller
@ewatts_1278,23483,Beauty|Movies|Food and dining,Kick-Ass,Action:Crime
@jmurphy_1281,81390,Beauty|Movies|Education and learning,A Lonely Place to Die,Action:Adventure:Crime:Thriller
@jmurphy_1281,80384,Beauty|Movies|Education and learning,Breaking Wind,Comedy:Horror
@jmurphy_1281,170689,Beauty|Movies|Education and learning,Möbius,Thriller
@sjohnson_1282,94348,Music|Gardening|Movies,Alex Cross,Action:Crime:Mystery:Thriller
@sjohnson_1282,44678,Music|Gardening|Movies,Altitude,Action:Horror:Science Fiction:Thriller
@sjohnson_1282,40161,Music|Gardening|Movies,The Decoy Bride,Comedy:Drama:Romance
@sjohnson_1282,203217,Music|Gardening|Movies,Minha Mãe é uma Peça: O Filme,Comedy
@vcoppedge_1299,68727,Movies|Science,Trance,Crime:Drama:Mystery:Thriller
@vcoppedge_1299,233112,Movies|Science,The White Storm,Action:Crime:Drama:Mystery
@vcoppedge_1299,50456,Movies|Science,Hanna,Action:Adventure:Thriller
@mportillo_1333,192102,Fashion|Movies|Fitness|Beauty,3 Days to Kill,Action:Crime:Drama:Thriller
@mportillo_1333,112090,Fashion|Movies|Fitness|Beauty,Branded,Science Fiction
@mportillo_1333,77561,Fashion|Movies|Fitness|Beauty,EVA,Drama:Fantasy:Science Fiction:Romance
@amcilwain_1334,157849,Movies|Fashion,A Most Wanted Man,Thriller
@jarnold_1336,243531,Technology|Movies|Beauty|Parenting and family,Freezer,Action:Thriller
@dosborne_1350,109584,Outdoor activities|DIY and crafts|Movies,Broken,Drama
@dosborne_1350,45657,Outdoor activities|DIY and crafts|Movies,The Ward,Horror:Thriller
@jnicholson_1363,64639,Fitness|Fashion|Movies,Straw Dogs,Thriller
@jnicholson_1363,79108,Fitness|Fashion|Movies,Starbuck,Comedy
@jnicholson_1363,244114,Fitness|Fashion|Movies,Firestorm,Action:Crime
@jnicholson_1363,38363,Fitness|Fashion|Movies,Fair Game,Drama:Thriller
@jnicholson_1363,57586,Fitness|Fashion|Movies,African Cats,Adventure:Documentary:Family
@jnicholson_1363,76758,Fitness|Fashion|Movies,The Flowers of War,Drama:History:War
@evillarreal_1381,38570,Education and learning|Art|Movies|Books,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,Comedy
@evillarreal_1381,61979,Education and learning|Art|Movies|Books,Three Steps Above Heaven,Drama:Romance
@evillarreal_1381,227359,Education and learning|Art|Movies|Books,Force of Execution,Action:Crime
@jmishar_1397,204435,Social causes and activism|Photography|Fashion|Movies|Outdoor activities,Krrish 3,Action:Science Fiction
@jmishar_1397,39053,Social causes and activism|Photography|Fashion|Movies|Outdoor activities,Cyrus,Drama:Romance
@jmishar_1397,39451,Social causes and activism|Photography|Fashion|Movies|Outdoor activities,Little Fockers,Comedy:Romance
@jmishar_1397,64720,Social causes and activism|Photography|Fashion|Movies|Outdoor activities,Take Shelter,Drama:Thriller
@jmishar_1397,41382,Social causes and activism|Photography|Fashion|Movies|Outdoor activities,Lottery Ticket,Comedy
@scook_1416,130747,Travel|Photography|Movies|Pets|Technology,The Guardians,Action:Thriller
@scook_1416,27582,Travel|Photography|Movies|Pets|Technology,The Mechanic,Action:Crime:Thriller
@scook_1416,102207,Travel|Photography|Movies|Pets|Technology,HOUBA! On the Trail of the Marsupilami,Adventure:Comedy
@mlanza_1465,119892,Movies|Gaming|Finance and investments|Photography,The Monkey King,Action:Adventure:Family
@mlanza_1465,157841,Movies|Gaming|Finance and investments|Photography,The Young and Prodigious T.S. Spivet,Adventure:Drama:Family
@mlanza_1465,143049,Movies|Gaming|Finance and investments|Photography,Adult World,Comedy
@mlanza_1465,219572,Movies|Gaming|Finance and investments|Photography,Police Story 2013,Action:Crime:Drama:Thriller
@mlanza_1465,37799,Movies|Gaming|Finance and investments|Photography,The Social Network,Drama
@llaperle_1466,156717,Art|Gardening|History|Movies,Death Race: Inferno,Action:Science Fiction:Thriller
@llaperle_1466,160588,Art|Gardening|History|Movies,Blue Jasmine,Comedy:Drama
@llaperle_1466,55292,Art|Gardening|History|Movies,Shaolin,Action:Drama
@llaperle_1466,248504,Art|Gardening|History|Movies,Sharknado 2: The Second One,Horror:Science Fiction:Thriller
@eshape_1507,37950,Outdoor activities|Movies|Business and entrepreneurship,Charlie St. Cloud,Drama:Fantasy:Romance
@eshape_1507,122906,Outdoor activities|Movies|Business and entrepreneurship,About Time,Comedy:Drama:Science Fiction
@eshape_1507,73873,Outdoor activities|Movies|Business and entrepreneurship,Albert Nobbs,Drama
@eshape_1507,152742,Outdoor activities|Movies|Business and entrepreneurship,The Best Offer,Crime:Drama:Mystery:Romance
@ryoung_1509,43418,Food and dining|Movies|Gaming,Beneath Hill 60,Drama:History:War:Foreign
@rmeeks_1516,22971,Travel|Science|Pets|Movies,Dear John,Drama:Romance:War
@rmeeks_1516,259720,Travel|Science|Pets|Movies,2 States,Drama:Romance
@rmeeks_1516,33555,Travel|Science|Pets|Movies,Sherlock Holmes,Action:Drama:Fantasy:Horror:Mystery:Thriller
@rmeeks_1516,47979,Travel|Science|Pets|Movies,Vincent Wants to Sea,Drama
@rmeeks_1516,22538,Travel|Science|Pets|Movies,Scott Pilgrim vs. the World,Action:Adventure:Comedy
@rmeeks_1516,127918,Travel|Science|Pets|Movies,The Gatekeepers,Documentary
@rmeeks_1516,38961,Travel|Science|Pets|Movies,Tamara Drewe,Comedy:Romance
@dpaiva_1532,43930,History|Gardening|Movies,"Tomorrow, When the War Began",Action:Adventure:Thriller:War
@dpaiva_1532,197624,History|Gardening|Movies,AE Apocalypse Earth,Action:Science Fiction
@rcarter_1541,159117,Movies|Education and learning|Gardening|History,V/H/S/2,Horror:Thriller
@rcarter_1541,242661,Movies|Education and learning|Gardening|History,Not My Day,Comedy
@rcarter_1541,46195,Movies|Education and learning|Gardening|History,Rio,Adventure:Animation:Comedy:Musical:Family
@rcarter_1541,233112,Movies|Education and learning|Gardening|History,The White Storm,Action:Crime:Drama:Mystery
@rcarter_1541,196325,Movies|Education and learning|Gardening|History,American Dreams in China,Drama
@cpayne_1569,251519,Travel|Movies,Son of Batman,Action:Adventure:Animation
@cpayne_1569,44048,Travel|Movies,Unstoppable,Action:Thriller
@cpayne_1569,198277,Travel|Movies,Begin Again,Comedy:Drama:Music:Romance
@tblankenship_1572,61012,Gardening|Parenting and family|Beauty|Movies|Business and entrepreneurship,Silent Hill: Revelation 3D,Horror:Mystery:Thriller
@tblankenship_1572,248390,Gardening|Parenting and family|Beauty|Movies|Business and entrepreneurship,Le Crocodile du Botswanga,Comedy
@tblankenship_1572,49049,Gardening|Parenting and family|Beauty|Movies|Business and entrepreneurship,Dredd,Action:Science Fiction
@tblankenship_1572,85435,Gardening|Parenting and family|Beauty|Movies|Business and entrepreneurship,A Few Best Men,Comedy
@tblankenship_1572,214597,Gardening|Parenting and family|Beauty|Movies|Business and entrepreneurship,Fright Night 2: New Blood,Comedy:Horror
@tblankenship_1572,200823,Gardening|Parenting and family|Beauty|Movies|Business and entrepreneurship,Fonzy,Comedy
@tblankenship_1572,254904,Gardening|Parenting and family|Beauty|Movies|Business and entrepreneurship,The November Man,Action:Crime:Thriller
@clong_1578,118677,Movies,Why Stop Now?,Comedy:Drama
@mboyles_1580,61404,Movies|History|Parenting and family,Point Blank,Action:Crime:Thriller
@mboyles_1580,82702,Movies|History|Parenting and family,How to Train Your Dragon 2,Action:Adventure:Animation:Comedy:Fantasy:Family
@mboyles_1580,244610,Movies|History|Parenting and family,The Den,Horror:Suspense:Thriller
@mboyles_1580,140823,Movies|History|Parenting and family,Saving Mr. Banks,Comedy:Drama:History
@cmontgomery_1589,119450,Health and wellness|Technology|Education and learning|Movies|Beauty,Dawn of the Planet of the Apes,Action:Drama:Science Fiction:Thriller
@cmontgomery_1589,77016,Health and wellness|Technology|Education and learning|Movies|Beauty,End of Watch,Crime:Drama:Thriller
@cmontgomery_1589,158015,Health and wellness|Technology|Education and learning|Movies|Beauty,The Purge,Horror:Science Fiction:Thriller
@cmontgomery_1589,56780,Health and wellness|Technology|Education and learning|Movies|Beauty,Atlas Shrugged: Part I,Drama:Mystery:Science Fiction:Thriller
@cmontgomery_1589,56415,Health and wellness|Technology|Education and learning|Movies|Beauty,A Gang Story,Crime:Drama
@cmontgomery_1589,23172,Health and wellness|Technology|Education and learning|Movies|Beauty,The Spy Next Door,Action:Comedy:Family
@cmontgomery_1589,210577,Health and wellness|Technology|Education and learning|Movies|Beauty,Gone Girl,Drama:Mystery:Thriller
@jheller_1591,160139,Beauty|Social causes and activism|Science|Movies|Movies,Night Train to Lisbon,Mystery:Thriller:Romance
@jheller_1591,84175,Beauty|Social causes and activism|Science|Movies|Movies,Beasts of the Southern Wild,Drama:Fantasy
@jheller_1591,101731,Beauty|Social causes and activism|Science|Movies|Movies,The Magic of Belle Isle,Comedy:Drama
@tortiz_1608,190880,Movies|Cars and automobiles,"Me, Myself and Mum",Comedy
@tortiz_1608,41210,Movies|Cars and automobiles,The Switch,Comedy:Drama:Romance
@tortiz_1608,70706,Movies|Cars and automobiles,Very Good Girls,Drama
@tortiz_1608,39514,Movies|Cars and automobiles,RED,Action:Adventure:Comedy:Crime:Thriller
@tortiz_1608,68718,Movies|Cars and automobiles,Django Unchained,Drama:Western
@tortiz_1608,66150,Movies|Cars and automobiles,Life in a Day,Documentary:Drama
@bmurray_1610,59429,Photography|Sports|Movies,Paranormal Activity 2: Tokyo Night,Horror:Thriller
@bmurray_1610,128136,Photography|Sports|Movies,My Awkward Sexual Adventure,Comedy:Romance
@bmurray_1610,175112,Photography|Sports|Movies,The Pirate Fairy,Animation:Fantasy:Family
@agaray_1626,88042,Fashion|Beauty|Movies,Parental Guidance,Comedy
@agaray_1626,70578,Fashion|Beauty|Movies,Trespass,Crime:Drama:Thriller
@agaray_1626,242310,Fashion|Beauty|Movies,Rage,Action:Crime:Thriller
@jjustiss_1629,83666,Books|Movies|Fashion|Cars and automobiles,Moonrise Kingdom,Comedy:Drama:Romance
@jjustiss_1629,35056,Books|Movies|Fashion|Cars and automobiles,Date Night,Action:Comedy:Crime:Romance
@jjustiss_1629,80215,Books|Movies|Fashion|Cars and automobiles,Indie Game: The Movie,Documentary
@jjustiss_1629,242022,Books|Movies|Fashion|Cars and automobiles,The Inbetweeners 2,Comedy
@jmartell_1635,76489,Movies|Business and entrepreneurship|Books,The Three Stooges,Comedy
@jmartell_1635,82507,Movies|Business and entrepreneurship|Books,Sinister,Horror:Mystery:Thriller
@jfournier_1640,80410,Movies|Science|Photography|Books|Science,In the Name of the King 2: Two Worlds,Action:Adventure:Drama:Fantasy
@jfournier_1640,73358,Movies|Science|Photography|Books|Science,Page Eight,Drama:Thriller
@bneedham_1642,149870,History|Science|Movies,The Wind Rises,Animation:Drama:History
@bneedham_1642,57119,History|Science|Movies,Jumping the Broom,Comedy:Romance
@bneedham_1642,61202,History|Science|Movies,Zindagi Na Milegi Dobara,Comedy:Drama:Romance
@bneedham_1642,141043,History|Science|Movies,A Long Way Down,Comedy:Drama
@lzucker_1648,70667,Movies|Nature,Kon-Tiki,Adventure:History
@dallen_1672,42194,Photography|Movies,Tekken,Action:Crime:Drama:Science Fiction:Thriller
@dallen_1672,158999,Photography|Movies,Blackfish,Documentary
@dallen_1672,35056,Photography|Movies,Date Night,Action:Comedy:Crime:Romance
@lalder_1673,57201,Fitness|Movies|Outdoor activities|History,The Lone Ranger,Action:Adventure:Western
@cwilliams_1684,115782,Fitness|Finance and investments|Movies|Business and entrepreneurship|Beauty,Jobs,Drama:History
@cwilliams_1684,205724,Fitness|Finance and investments|Movies|Business and entrepreneurship|Beauty,Welcome to the Jungle,Comedy
@cwilliams_1684,60011,Fitness|Finance and investments|Movies|Business and entrepreneurship|Beauty,The Bang Bang Club,Drama:Romance:Indie
@cwilliams_1684,41382,Fitness|Finance and investments|Movies|Business and entrepreneurship|Beauty,Lottery Ticket,Comedy
@cstout_1688,129112,Gardening|Business and entrepreneurship|Gaming|Health and wellness|Movies,Wadjda,Drama
@cstout_1688,49538,Gardening|Business and entrepreneurship|Gaming|Health and wellness|Movies,X-Men: First Class,Action:Adventure:Science Fiction
@cstout_1688,57585,Gardening|Business and entrepreneurship|Gaming|Health and wellness|Movies,Elephant White,Action:Thriller
@cstout_1688,103328,Gardening|Business and entrepreneurship|Gaming|Health and wellness|Movies,Holy Motors,Drama:Fantasy
@cstout_1688,232672,Gardening|Business and entrepreneurship|Gaming|Health and wellness|Movies,Blended,Comedy
@astandish_1694,184098,Parenting and family|Fitness|Movies|Cars and automobiles,Think Like a Man Too,Comedy:Romance
@astandish_1694,44716,Parenting and family|Fitness|Movies|Cars and automobiles,In a Better World,Drama:Family:Foreign
@astandish_1694,41505,Parenting and family|Fitness|Movies|Cars and automobiles,Shelter,Horror:Mystery:Thriller
@astandish_1694,45535,Parenting and family|Fitness|Movies|Cars and automobiles,Fatal,Comedy:Musical
@astandish_1694,60281,Parenting and family|Fitness|Movies|Cars and automobiles,To the Wonder,Drama:Romance
@cdaniels_1707,59197,Books|Movies|Technology|Social causes and activism|History,Battle of Los Angeles,Science Fiction:Thriller
@cdaniels_1707,109410,Books|Movies|Technology|Social causes and activism|History,42,Drama:Sport
@ebrown_1711,174316,Fitness|Sports|Gardening|Finance and investments|Movies,A Case of You,Comedy:Romance
@iciaccio_1719,65291,Movies|Fashion|Politics|Food and dining|Fashion,Green Lantern: Emerald Knights,Action:Adventure:Animation:Science Fiction:Family
@iciaccio_1719,107985,Movies|Fashion|Politics|Food and dining|Fashion,The World's End,Action:Comedy:Science Fiction
@iciaccio_1719,197082,Movies|Fashion|Politics|Food and dining|Fashion,Venus in Fur,Drama
@iciaccio_1719,70586,Movies|Fashion|Politics|Food and dining|Fashion,Setup,Action:Crime:Drama:Thriller
@iciaccio_1719,93856,Movies|Fashion|Politics|Food and dining|Fashion,Chernobyl Diaries,Horror:Thriller
@iciaccio_1719,42684,Movies|Fashion|Politics|Food and dining|Fashion,Skyline,Science Fiction:Thriller
@iciaccio_1719,121823,Movies|Fashion|Politics|Food and dining|Fashion,Tai Chi Zero,Action:Drama
@rgomez_1727,262391,Politics|Movies,What Did We Do to Deserve This?,Comedy
@rgomez_1727,126250,Politics|Movies,Love is All You Need,Comedy:Romance
@rmcdonnell_1745,77930,Movies,Magic Mike,Comedy:Drama
@rmcdonnell_1745,133790,Movies,Clear History,Comedy
@rmcdonnell_1745,48138,Movies,Unknown,Action:Mystery:Thriller
@rmcdonnell_1745,258193,Movies,Alien Abduction,Horror:Science Fiction:Thriller
@mgayle_1751,134411,Movies|Science,Snitch,Drama:Thriller
@mgayle_1751,227707,Movies|Science,The Adventurer: The Curse of the Midas Box,Adventure:Fantasy:Family
@mgayle_1751,161321,Movies|Science,The Power of Few,Action:Crime:Drama
@emason_1756,57627,Books|History|Movies|Business and entrepreneurship,A Little Thing Called Love,Comedy:Romance
@emason_1756,81836,Books|History|Movies|Business and entrepreneurship,To Rome with Love,Comedy
@emason_1756,59722,Books|History|Movies|Business and entrepreneurship,2012: Ice Age,Action:Adventure:Science Fiction
@emason_1756,168138,Books|History|Movies|Business and entrepreneurship,The Last Days,Adventure:Science Fiction:Thriller
@emason_1756,244114,Books|History|Movies|Business and entrepreneurship,Firestorm,Action:Crime
@emason_1756,152790,Books|History|Movies|Business and entrepreneurship,The Angriest Man in Brooklyn,Comedy:Drama
@emason_1756,130925,Books|History|Movies|Business and entrepreneurship,Partysaurus Rex,Animation:Comedy:Fantasy:Family
@areynolds_1757,75674,Movies|Gaming|Movies|Gardening|Books,Act of Valor,Action:Thriller:War
@areynolds_1757,49047,Movies|Gaming|Movies|Gardening|Books,Gravity,Drama:Science Fiction:Thriller
@areynolds_1757,64639,Movies|Gaming|Movies|Gardening|Books,Straw Dogs,Thriller
@sokeefe_1760,109424,Movies|Parenting and family,Captain Phillips,Action:Drama:Thriller
@sokeefe_1760,113148,Movies|Parenting and family,Prince Avalanche,Comedy:Drama
@sokeefe_1760,72207,Movies|Parenting and family,The Five-Year Engagement,Comedy:Romance
@sokeefe_1760,240916,Movies|Parenting and family,Reasonable Doubt,Crime:Thriller
@sokeefe_1760,174316,Movies|Parenting and family,A Case of You,Comedy:Romance
@sokeefe_1760,182219,Movies|Parenting and family,Serial Teachers,Comedy
@ktravis_1784,75204,Books|Movies,Imaginaerum,Drama:Fantasy:Musical
@ktravis_1784,188166,Books|Movies,Blue Ruin,Thriller
@ktravis_1784,88273,Books|Movies,A Royal Affair,Drama:History:Romance
@ktravis_1784,35217,Books|Movies,Friendship!,Comedy
@ktravis_1784,50620,Books|Movies,The Twilight Saga: Breaking Dawn - Part 2,Adventure:Drama:Fantasy:Romance
@ktravis_1784,88042,Books|Movies,Parental Guidance,Comedy
@agreen_1787,34806,Music|Movies|Business and entrepreneurship|Politics,The Back-Up Plan,Comedy:Romance
@lbaird_1790,35217,Movies,Friendship!,Comedy
@lbaird_1790,51497,Movies,Fast Five,Action:Crime:Thriller
@lbaird_1790,101731,Movies,The Magic of Belle Isle,Comedy:Drama
@jburton_1792,71254,Fitness|Movies,Arena,Action:Science Fiction:Thriller
@cmaddox_1799,23437,Movies,A Nightmare on Elm Street,Horror:Mystery:Thriller
@cmaddox_1799,109445,Movies,Frozen,Adventure:Animation:Musical:Family
@mmcgee_1800,48748,Art|Movies|Fitness,Klown,Comedy
@mmcgee_1800,171846,Art|Movies|Fitness,Killers,Action:Crime:Drama:Thriller
@mmcgee_1800,185008,Art|Movies|Fitness,Yeh Jawaani Hai Deewani,Romance
@sterry_1806,109414,Education and learning|Nature|Movies|Food and dining,This Is the End,Action:Comedy
@sterry_1806,98357,Education and learning|Nature|Movies|Food and dining,Broken City,Crime:Drama:Thriller
@sjones_1807,191720,Movies|Books|DIY and crafts,Jodorowsky's Dune,Documentary
@jdrew_1848,204082,Photography|Movies|Cooking,Homefront,Action:Thriller
@jdrew_1848,50619,Photography|Movies|Cooking,The Twilight Saga: Breaking Dawn - Part 1,Adventure:Fantasy:Romance
@jdrew_1848,75258,Photography|Movies|Cooking,Secret of the Wings,Adventure:Animation:Fantasy:Family
@jdrew_1848,118957,Photography|Movies|Cooking,Bait,Action:Horror:Thriller
@jdrew_1848,231576,Photography|Movies|Cooking,Wish I Was Here,Comedy:Drama
@jdrew_1848,86597,Photography|Movies|Cooking,The Tall Man,Horror:Mystery:Thriller
@jdrew_1848,77234,Photography|Movies|Cooking,The Numbers Station,Action:Thriller
@sprice_1852,75674,Movies,Act of Valor,Action:Thriller:War
@sprice_1852,89185,Movies,Radio Rebel,Comedy:Drama:Family:TV Movie
@sprice_1852,61202,Movies,Zindagi Na Milegi Dobara,Comedy:Drama:Romance
@sprice_1852,50837,Movies,Martha Marcy May Marlene,Drama:Thriller
@ghead_1858,31867,Beauty|Movies|Music|Art|Pets,Repo Men,Action:Crime:Science Fiction:Thriller
@ghead_1858,59678,Beauty|Movies|Music|Art|Pets,Attack the Block,Action:Comedy:Science Fiction
@ghead_1858,83191,Beauty|Movies|Music|Art|Pets,Treasure Island,Adventure:TV Movie
@ghead_1858,86597,Beauty|Movies|Music|Art|Pets,The Tall Man,Horror:Mystery:Thriller
@ghead_1858,72570,Beauty|Movies|Music|Art|Pets,The Vow,Drama:Romance
@ghead_1858,48171,Beauty|Movies|Music|Art|Pets,The Rite,Drama:Horror:Thriller
@ghead_1858,227707,Beauty|Movies|Music|Art|Pets,The Adventurer: The Curse of the Midas Box,Adventure:Fantasy:Family
@fwhaley_1860,238603,Health and wellness|Beauty|Movies,Earth to Echo,Adventure:Science Fiction:Family
@fwhaley_1860,135647,Health and wellness|Beauty|Movies,The Details,Comedy:Drama
@fwhaley_1860,97434,Health and wellness|Beauty|Movies,Gambit,Comedy:Crime
@fwhaley_1860,66129,Health and wellness|Beauty|Movies,Les Tuche,Comedy
@fwhaley_1860,52520,Health and wellness|Beauty|Movies,Underworld: Awakening,Action:Fantasy:Horror
@fwhaley_1860,50723,Health and wellness|Beauty|Movies,Naruto Shippuden the Movie: The Lost Tower,Action:Animation:Comedy
@bdavis_1864,157354,Education and learning|Movies|Technology,Fruitvale Station,Drama
@isalgado_1865,166424,Science|Movies,The Fantastic Four,Action:Adventure:Fantasy:Science Fiction
@isalgado_1865,55721,Science|Movies,Bridesmaids,Comedy:Romance
@isalgado_1865,186606,Science|Movies,iSteve,Comedy
@isalgado_1865,250219,Science|Movies,I Can Quit Whenever I Want,Comedy
@isalgado_1865,120467,Science|Movies,The Grand Budapest Hotel,Comedy:Drama
@rburdett_1876,140607,Education and learning|Movies,Star Wars: Episode VII,Action:Adventure:Fantasy:Science Fiction
@rburdett_1876,140420,Education and learning|Movies,Paperman,Animation:Romance:Family:Short
@rburdett_1876,76451,Education and learning|Movies,Come As You Are,Comedy:Drama
@ebruch_1877,37056,Technology|Movies,Letters to Juliet,Comedy:Drama:Romance
@ebruch_1877,75735,Technology|Movies,Zombie Apocalypse,Action:Horror:Science Fiction
@ebruch_1877,46138,Technology|Movies,Made in Dagenham,Comedy:Drama:History
@ebruch_1877,52629,Technology|Movies,El Infierno,Comedy:Crime:Drama
@ebruch_1877,210911,Technology|Movies,Rigor Mortis,Action:Drama:Horror
@mhahn_1880,87818,Cars and automobiles|Education and learning|Fitness|Movies|Fashion,Movie 43,Comedy
@mhahn_1880,44092,Cars and automobiles|Education and learning|Fitness|Movies|Fashion,Reign of Assassins,Action:Foreign
@elovejoy_1927,84174,Movies|Food and dining|Sports|Gardening,Bachelorette,Comedy:Romance
@elovejoy_1927,193613,Movies|Food and dining|Sports|Gardening,Metallica: Through the Never,Music
@elovejoy_1927,213121,Movies|Food and dining|Sports|Gardening,Toy Story of Terror!,Animation:Comedy:Family
@elovejoy_1927,118289,Movies|Food and dining|Sports|Gardening,Diana,Drama:Romance
@dgillham_1928,37430,Cars and automobiles|Fashion|Movies,Conan the Barbarian,Action:Adventure:Fantasy
@jtaylor_1933,76494,Gaming|Gardening|Movies|Photography|Cars and automobiles,What to Expect When You're Expecting,Comedy:Drama:Romance
@jtaylor_1933,50780,Gaming|Gardening|Movies|Photography|Cars and automobiles,The Beaver,Drama
@jtaylor_1933,44639,Gaming|Gardening|Movies|Photography|Cars and automobiles,Inside Job,Documentary
@jtaylor_1933,137093,Gaming|Gardening|Movies|Photography|Cars and automobiles,Last Vegas,Comedy
