username,movieId,Interests,title,genres
@csalinas_5013,12685,Art|Movies|Cooking|Nature|Travel,BloodRayne: The Third Reich,Action:Adventure:Comedy:Horror:Science Fiction:Thriller
@csalinas_5013,31007,Art|Movies|Cooking|Nature|Travel,Welcome to the Rileys,Drama:Indie
@csalinas_5013,11324,Art|Movies|Cooking|Nature|Travel,Shutter Island,Drama:Mystery:Thriller
@csalinas_5013,27022,Art|Movies|Cooking|Nature|Travel,The Sorcerer's Apprentice,Action:Adventure:Comedy:Drama:Fantasy
@sadams_5091,27004,Movies|Politics|Fashion|Parenting and family|Sports,Ca$h,Action:Adventure:Thriller:Indie
@sadams_5091,18823,Movies|Politics|Fashion|Parenting and family|Sports,Clash of the Titans,Action:Adventure:Fantasy
@sadams_5091,26389,Movies|Politics|Fashion|Parenting and family|Sports,From Paris with Love,Action:Crime:Thriller
@sadams_5091,27585,Movies|Politics|Fashion|Parenting and family|Sports,Rabbit Hole,Drama
@sadams_5091,12645,Movies|Politics|Fashion|Parenting and family|Sports,Inhale,Action:Drama:Thriller
@sadams_5091,10140,Movies|Politics|Fashion|Parenting and family|Sports,The Chronicles of Narnia: The Voyage of the Dawn Treader,Fantasy
@sadams_5091,10193,Movies|Politics|Fashion|Parenting and family|Sports,Toy Story 3,Animation:Comedy:Family
@mgreen_5237,23172,Pets|Technology|Health and wellness|Movies|Gaming,The Spy Next Door,Action:Comedy:Family
@mgreen_5237,26022,Pets|Technology|Health and wellness|Movies|Gaming,My Name Is Khan,Drama:Romance
@mgreen_5237,31261,Pets|Technology|Health and wellness|Movies|Gaming,Halo Legends,Action:Adventure:Animation:Science Fiction
@mgreen_5237,10138,Pets|Technology|Health and wellness|Movies|Gaming,Iron Man 2,Action:Adventure:Science Fiction
@jpelaez_5454,23437,History|Movies,A Nightmare on Elm Street,Horror:Mystery:Thriller
@jpelaez_5454,26388,History|Movies,Buried,Drama:Mystery:Thriller
@jpelaez_5454,31007,History|Movies,Welcome to the Rileys,Drama:Indie
@jpelaez_5454,23483,History|Movies,Kick-Ass,Action:Crime
@jpelaez_5454,33602,History|Movies,Temple Grandin,Drama
@jpelaez_5454,23830,History|Movies,Last Night,Drama:Romance
@jpelaez_5454,17578,History|Movies,The Adventures of Tintin,Action:Adventure:Animation:Mystery:Family
@enewton_5514,22972,Travel|Movies|Education and learning,Green Zone,Action:Adventure:Drama:Thriller
@enewton_5514,29564,Travel|Movies|Education and learning,Smokin' Aces 2: Assassins' Ball,Action:Adventure:Comedy:Crime:Thriller
@enewton_5514,27581,Travel|Movies|Education and learning,The Other Guys,Action:Comedy:Crime
@mcart_5535,23759,Politics|Movies,Centurion,Action:Drama:Thriller
@mcart_5535,20526,Politics|Movies,TRON: Legacy,Action:Adventure:Science Fiction
@mcart_5535,24021,Politics|Movies,The Twilight Saga: Eclipse,Adventure:Drama:Fantasy:Romance
@mcart_5535,23631,Politics|Movies,Machete,Action:Comedy:Thriller
@mcart_5535,18823,Politics|Movies,Clash of the Titans,Action:Adventure:Fantasy
@gdillahunt_5702,1865,Politics|Movies|Food and dining,Pirates of the Caribbean: On Stranger Tides,Action:Adventure:Fantasy
@gdillahunt_5702,9364,Politics|Movies|Food and dining,Wuthering Heights,Drama:Romance
@gdillahunt_5702,17578,Politics|Movies|Food and dining,The Adventures of Tintin,Action:Adventure:Animation:Mystery:Family
@gdillahunt_5702,27573,Politics|Movies|Food and dining,The Bounty Hunter,Action
@gdillahunt_5702,23483,Politics|Movies|Food and dining,Kick-Ass,Action:Crime
@gdillahunt_5702,23048,Politics|Movies|Food and dining,Hot Tub Time Machine,Adventure:Comedy:Science Fiction
@gdillahunt_5702,23629,Politics|Movies|Food and dining,Sucker Punch,Action:Fantasy:Thriller
@pmarshall_5916,18823,Movies|Business and entrepreneurship|Art|Finance and investments|Health and wellness,Clash of the Titans,Action:Adventure:Fantasy
@pmarshall_5916,26388,Movies|Business and entrepreneurship|Art|Finance and investments|Health and wellness,Buried,Drama:Mystery:Thriller
@pmarshall_5916,23172,Movies|Business and entrepreneurship|Art|Finance and investments|Health and wellness,The Spy Next Door,Action:Comedy:Family
@pmarshall_5916,27022,Movies|Business and entrepreneurship|Art|Finance and investments|Health and wellness,The Sorcerer's Apprentice,Action:Adventure:Comedy:Drama:Fantasy
@pmarshall_5916,13477,Movies|Business and entrepreneurship|Art|Finance and investments|Health and wellness,When in Rome,Comedy:Romance
@bstewart_5921,10192,Cooking|DIY and crafts|Movies|Travel|Books,Shrek Forever After,Adventure:Animation:Comedy:Fantasy:Family
@culsamer_5999,29920,Fashion|Movies|Science,Easy Money,Crime:Drama:Thriller
@culsamer_5999,23047,Fashion|Movies|Science,Season of the Witch,Action:Adventure:Fantasy
